frame	time	x	y	burst
49670	36656	191	357	0
49671	36688	192	362	0
49672	36720	192	365	0
49673	36752	193	368	0
49674	36800	194	372	0
49675	36832	194	375	0
49676	36864	194	379	0
49677	36896	194	383	0
49678	36928	194	386	0
49679	36960	195	389	0
49680	36992	194	393	0
49681	37024	194	396	0
49682	37056	194	400	0
49683	37088	194	403	0
49684	37120	193	408	0
49685	37152	193	410	0
49686	37200	193	413	0
49687	37243	193	416	0
49688	37271	193	420	0
49689	37299	192	423	0
49690	37328	192	426	0
49691	37360	192	428	0
49692	37392	192	428	0
49693	37424	192	429	0
49694	37456	192	428	0
49695	37488	193	429	0
49696	37520	193	429	0
49697	37552	194	429	0
49698	37600	194	429	0
49699	37632	194	429	0
49700	37664	194	429	0
49701	37696	194	429	0
49702	37728	194	429	0
49703	37760	194	430	0
49704	37792	194	429	0
49705	37824	194	429	0
49706	37856	193	430	0
49707	37888	193	429	0
49708	37920	193	430	0
49709	37952	193	430	0
49710	38000	193	430	0
49711	38032	193	430	0
49712	38064	193	430	0
49713	38096	193	430	0
49714	38128	193	430	0
49715	38160	193	429	0
49716	38192	193	429	0
49717	38224	193	429	0
49718	38256	192	431	0
49719	38288	192	430	0
49720	38320	193	430	0
49721	38352	193	430	0
49722	38400	193	430	0
49723	38442	193	430	0
49724	38470	193	430	0
49725	38499	193	430	0
49726	38528	193	430	0
49727	38560	193	430	0
49728	38592	193	430	0
49729	38624	193	430	0
49730	38656	193	430	0
49731	38688	193	430	0
49732	38720	193	430	0
49733	38752	193	430	0
49734	38784	193	430	0
